qid,source_id,target_id,same_person,first,last,birth
Q16649198,TR3yO_GV8eAAAAAAAAAMJQ,TR3yO_GV8eAAAAAAAAAMJA,True,Axel,Estelle,1865-05-20
Q16650101,vfWYdYT6EoAAAAAAAAAeKw,vfWYdYT6EoAAAAAAAAAeKg,True,Gösta,Olzon,1886-02-05
Q16650064,vfWYdYT6EoAAAAAAAAAf_A,sj9PGLAlnmUAAAAAABOzrQ,True,Erik,Odelstierna,1887-04-05
Q16650064,vfWYdYT6EoAAAAAAAAAf_A,sj9PGLAlnmUAAAAAABT1gw,True,Erik,Odelstierna,1887-04-05
Q16650064,vfWYdYT6EoAAAAAAAAAf_A,vfWYdYT6EoAAAAAAAAA_TQ,True,Erik,Odelstierna,1887-04-05
Q16650064,vfWYdYT6EoAAAAAAAAAf_A,vfWYdYT6EoAAAAAAAAA_Vg,True,Erik,Odelstierna,1887-04-05
Q16650064,vfWYdYT6EoAAAAAAAAAf_A,vfWYdYT6EoAAAAAAAAA-Ig,True,Erik,Odelstierna,1887-04-05
Q16650064,vfWYdYT6EoAAAAAAAAAf_A,vfWYdYT6EoAAAAAAAAAf_g,True,Erik,Odelstierna,1887-04-05
Q16650018,wbbNj8LLWMAAAAAAAAA7KA,wbbNj8LLWMAAAAAAAAA9Qg,False,Fredrik,Nordin,1852-05-07
Q16650001,wbbNj8LLWMAAAAAAAAAN5A,wbbNj8LLWMAAAAAAAAAN4g,True,Ernst,Nilsson,1874-01-30
Q16650001,wbbNj8LLWMAAAAAAAAAN5A,wbbNj8LLWMAAAAAAAAAN5Q,True,Ernst,Nilsson,1874-01-30
Q16649967,wbbNj8LLWMAAAAAAAAAruA,wbbNj8LLWMAAAAAAAAArtw,True,Axel,Nelson,1880-09-11
Q16649967,wbbNj8LLWMAAAAAAAAAruA,wbbNj8LLWMAAAAAAAAAruQ,True,Axel,Nelson,1880-09-11
Q16650009,wbbNj8LLWMAAAAAAAAAzRw,sj9PGLAlnmUAAAAAABUFHg,True,Ludvig,Nobel,1868-02-17
Q16650009,wbbNj8LLWMAAAAAAAAAzRw,wbbNj8LLWMAAAAAAAAAzRg,True,Ludvig,Nobel,1868-02-17
Q16650009,wbbNj8LLWMAAAAAAAAAzRw,wbbNj8LLWMAAAAAAAAAzSA,True,Ludvig,Nobel,1868-02-17
Q16650009,wbbNj8LLWMAAAAAAAABz_g,sj9PGLAlnmUAAAAAABUFHg,True,Ludvig,Nobel,1868-02-17
Q16650044,wbbNj8LLWMAAAAAAAAB2hg,sj9PGLAlnmUAAAAAABghrA,True,Holger,Nyblom,1874-12-27
Q16650044,wbbNj8LLWMAAAAAAAAB2hg,sj9PGLAlnmUAAAAAABhF5Q,True,Holger,Nyblom,1874-12-27
Q16650044,wbbNj8LLWMAAAAAAAAB2hg,sj9PGLAlnmUAAAAAABNcOg,True,Holger,Nyblom,1874-12-27
Q16650044,wbbNj8LLWMAAAAAAAAB2hg,wbbNj8LLWMAAAAAAAAB8zA,True,Holger,Nyblom,1874-12-27
Q16650044,wbbNj8LLWMAAAAAAAAB2hg,wbbNj8LLWMAAAAAAAABQ9A,True,Holger,Nyblom,1874-12-27
Q16650049,wbbNj8LLWMAAAAAAAABpNg,wbbNj8LLWMAAAAAAAABpNA,True,Karl-Erik,Nygren,1910-12-26
Q16650049,wbbNj8LLWMAAAAAAAABpNg,wbbNj8LLWMAAAAAAAABpNQ,True,Karl-Erik,Nygren,1910-12-26
Q16650049,wbbNj8LLWMAAAAAAAABpNg,wbbNj8LLWMAAAAAAAABSMg,True,Karl-Erik,Nygren,1910-12-26
Q16650049,wbbNj8LLWMAAAAAAAABpNg,wbbNj8LLWMAAAAAAAABSMQ,True,Karl-Erik,Nygren,1910-12-26
Q16650049,wbbNj8LLWMAAAAAAAABpNg,wbbNj8LLWMAAAAAAAABSNA,True,Karl-Erik,Nygren,1910-12-26
Q16650262,YB0QHyfj0hAAAAAAAAAcaA,sj9PGLAlnmUAAAAAABkBDw,True,Ragnar,Sachs,1902-02-28
Q16650262,YB0QHyfj0hAAAAAAAAAcaA,YB0QHyfj0hAAAAAAAAAcZg,True,Ragnar,Sachs,1902-02-28
Q16650262,YB0QHyfj0hAAAAAAAAAcaA,YB0QHyfj0hAAAAAAAAAcZQ,True,Ragnar,Sachs,1902-02-28
Q16650262,YB0QHyfj0hAAAAAAAAAcaA,YB0QHyfj0hAAAAAAAAAcZw,True,Ragnar,Sachs,1902-02-28
Q16650262,YB0QHyfj0hAAAAAAAAAcaA,YB0QHyfj0hAAAAAAAADDRw,True,Ragnar,Sachs,1902-02-28
Q16650346,YB0QHyfj0hAAAAAAAAB29A,YB0QHyfj0hAAAAAAAAB2-A,True,Nils,Sjöblom,1885-12-14
Q16650346,YB0QHyfj0hAAAAAAAAB29A,YB0QHyfj0hAAAAAAAAB29g,True,Nils,Sjöblom,1885-12-14
Q16650346,YB0QHyfj0hAAAAAAAAB29A,YB0QHyfj0hAAAAAAAAB29Q,True,Nils,Sjöblom,1885-12-14
Q16650346,YB0QHyfj0hAAAAAAAAB29A,YB0QHyfj0hAAAAAAAAB29w,True,Nils,Sjöblom,1885-12-14
Q16650347,YB0QHyfj0hAAAAAAAAB5QQ,YB0QHyfj0hAAAAAAAAB4Ng,False,Carl,Sjögren,1799-03-05
Q16650323,YB0QHyfj0hAAAAAAAABsLg,sj9PGLAlnmUAAAAAABN_UQ,True,Nils,Selander,1845-06-24
Q16650367,YB0QHyfj0hAAAAAAAACvuw,sj9PGLAlnmUAAAAAABJrXw,True,Torsten,Sondén,1893-07-21
Q16650367,YB0QHyfj0hAAAAAAAACvuw,YB0QHyfj0hAAAAAAAADh4A,True,Torsten,Sondén,1893-07-21
Q1668522,ciLMGSqrYjAAAAAAAABB5w,4e1scVvZ-EAAAAAAAAAUrw,False,Peter,Wieselgren,1800-00-00
Q1668522,ciLMGSqrYjAAAAAAAABB5w,ciLMGSqrYjAAAAAAAABB5Q,False,Peter,Wieselgren,1800-00-00
Q1668522,ciLMGSqrYjAAAAAAAABB5w,ciLMGSqrYjAAAAAAAABccw,False,Peter,Wieselgren,1800-00-00
Q1668522,ciLMGSqrYjAAAAAAAABB5w,ciLMGSqrYjAAAAAAAABgww,False,Peter,Wieselgren,1800-00-00
Q1668522,ciLMGSqrYjAAAAAAAABB5w,ciLMGSqrYjAAAAAAAABwgQ,False,Peter,Wieselgren,1800-00-00
Q1668522,ciLMGSqrYjAAAAAAAABB5w,ciLMGSqrYjAAAAAAAABwiA,False,Peter,Wieselgren,1800-00-00
Q1668522,ciLMGSqrYjAAAAAAAABB5w,ciLMGSqrYjAAAAAAAADjCQ,False,Peter,Wieselgren,1800-00-00
Q1668522,ciLMGSqrYjAAAAAAAABB5w,Di4a42b6X_AAAAAAAACtrA,False,Peter,Wieselgren,1800-00-00
Q1668522,ciLMGSqrYjAAAAAAAABB5w,mLh5P0pzYFAAAAAAAABWcg,False,Peter,Wieselgren,1800-00-00
Q1668522,ciLMGSqrYjAAAAAAAABB5w,mLh5P0pzYFAAAAAAAABWcQ,False,Peter,Wieselgren,1800-00-00
Q1668522,ciLMGSqrYjAAAAAAAABB5w,sj9PGLAlnmUAAAAAAB49dg,False,Peter,Wieselgren,1800-00-00
Q1668522,ciLMGSqrYjAAAAAAAABB5w,sj9PGLAlnmUAAAAAAB4v4Q,False,Peter,Wieselgren,1800-00-00
Q1668522,ciLMGSqrYjAAAAAAAABB5w,sj9PGLAlnmUAAAAAAB4wAA,False,Peter,Wieselgren,1800-00-00
Q1668522,ciLMGSqrYjAAAAAAAABB5w,sj9PGLAlnmUAAAAAABfAgQ,False,Peter,Wieselgren,1800-00-00
Q1668522,ciLMGSqrYjAAAAAAAABB5w,sj9PGLAlnmUAAAAAABzwAg,False,Peter,Wieselgren,1800-00-00
Q1668522,ciLMGSqrYjAAAAAAAABB5w,WQknIBFpuuAAAAAAAANjww,False,Peter,Wieselgren,1800-00-00
Q167112,0piq-fX0h5AAAAAAAAAq1Q,0piq-fX0h5AAAAAAAAAq0w,False,Bernhard,Karlgren,1889-10-05
Q167112,0piq-fX0h5AAAAAAAAAq1Q,0piq-fX0h5AAAAAAAAAq1A,False,Bernhard,Karlgren,1889-10-05
Q167112,0piq-fX0h5AAAAAAAAAq1Q,0piq-fX0h5AAAAAAAAAq1g,True,Bernhard,Karlgren,1889-10-05
Q167112,0piq-fX0h5AAAAAAAAAq1Q,0piq-fX0h5AAAAAAAAAqxQ,False,Bernhard,Karlgren,1889-10-05
Q1675523,sj9PGLAlnmUAAAAAAA2K2w,sj9PGLAlnmUAAAAAAA2UDg,True,Ivan,Bratt,1878-09-24
Q1675523,sj9PGLAlnmUAAAAAAA2K2w,sj9PGLAlnmUAAAAAAA33Jg,True,Ivan,Bratt,1878-09-24
Q1675523,sj9PGLAlnmUAAAAAAA2K2w,sj9PGLAlnmUAAAAAAA33Jw,True,Ivan,Bratt,1878-09-24
Q1675523,sj9PGLAlnmUAAAAAAA2K2w,sj9PGLAlnmUAAAAAAA33KA,True,Ivan,Bratt,1878-09-24
Q1675523,sj9PGLAlnmUAAAAAAA2K2w,sj9PGLAlnmUAAAAAAA33KQ,True,Ivan,Bratt,1878-09-24
Q1675523,sj9PGLAlnmUAAAAAAA2K2w,sj9PGLAlnmUAAAAAAA3aUw,True,Ivan,Bratt,1878-09-24
Q1675523,sj9PGLAlnmUAAAAAAA2K2w,sj9PGLAlnmUAAAAAABNuXw,True,Ivan,Bratt,1878-09-24
Q1675523,sj9PGLAlnmUAAAAAAA2K2w,sj9PGLAlnmUAAAAAABOZdg,True,Ivan,Bratt,1878-09-24
Q1675523,sj9PGLAlnmUAAAAAAA2K2w,sj9PGLAlnmUAAAAAABUkoQ,True,Ivan,Bratt,1878-09-24
Q1675523,sj9PGLAlnmUAAAAAAA2K2w,TNQaWo324IAAAAAAAAD9eA,True,Ivan,Bratt,1878-09-24
Q1677426,Di4a42b6X_AAAAAAAABSoQ,sj9PGLAlnmUAAAAAAB2Pvw,True,Jacob,Josephson,1818-03-27
Q1677426,Di4a42b6X_AAAAAAAABSoQ,sj9PGLAlnmUAAAAAACb2xw,False,Jacob,Josephson,1818-03-27
Q1677426,Di4a42b6X_AAAAAAAABSoQ,sj9PGLAlnmUAAAAAAChP1g,True,Jacob,Josephson,1818-03-27
Q1677426,Di4a42b6X_AAAAAAAABSoQ,sj9PGLAlnmUAAAAAACiBuQ,False,Jacob,Josephson,1818-03-27
Q16801938,sj9PGLAlnmUAAAAAABKGwA,rkIpfGqHXrAAAAAAAACG6w,False,Gustaf,Lund,1861-02-28
Q1682340,ciLMGSqrYjAAAAAAAAASow,ciLMGSqrYjAAAAAAAAASpA,False,Jan,Waldenström,1906-04-17
Q1682425,seuNpYu6DKAAAAAAAABiIQ,sj9PGLAlnmUAAAAAAA1_cQ,True,"van, Johan",Boom,1807-03-13
Q16912346,Di4a42b6X_AAAAAAAABzCQ,Di4a42b6X_AAAAAAAABzCA,True,Bernhard,Juel,1859-11-15
Q16912346,Di4a42b6X_AAAAAAAABzCQ,Di4a42b6X_AAAAAAAABzCg,False,Bernhard,Juel,1859-11-15
Q16912269,TNQaWo324IAAAAAAAADiOg,sj9PGLAlnmUAAAAAAA4O0w,False,Peter,Brändström,1735-10-05
Q1692098,ciLMGSqrYjAAAAAAAAAUPQ,ciLMGSqrYjAAAAAAAAATdQ,True,Johan,Waldenström,1839-09-18
Q1692098,ciLMGSqrYjAAAAAAAAAUPQ,ciLMGSqrYjAAAAAAAABXAA,True,Johan,Waldenström,1839-09-18
Q1692098,ciLMGSqrYjAAAAAAAAAUPQ,WQknIBFpuuAAAAAAAAN1oA,False,Johan,Waldenström,1839-09-18
Q1693505,sj9PGLAlnmUAAAAAAA2hnA,seuNpYu6DKAAAAAAAABhFQ,True,Johan,Bahr,1805-08-10
Q16945234,1ha4xkDj-uAAAAAAAAAjrg,1ha4xkDj-uAAAAAAAAAfpg,True,Allan,Grauers,1901-11-26
Q16946439,9Y5iReTPHdAAAAAAAAAZAg,9Y5iReTPHdAAAAAAAAAZAw,True,Anna-Clara,Romanus-Alfvén,1874-11-24
Q16946324,rkIpfGqHXrAAAAAAAACNAQ,rkIpfGqHXrAAAAAAAACNAg,True,Mathilda,Lundberg,1865-02-08
Q16946324,rkIpfGqHXrAAAAAAAACNAQ,rkIpfGqHXrAAAAAAAACNAw,True,Mathilda,Lundberg,1865-02-08
Q16946324,rkIpfGqHXrAAAAAAAACNAQ,rkIpfGqHXrAAAAAAAADgNw,True,Mathilda,Lundberg,1865-02-08
Q16946324,rkIpfGqHXrAAAAAAAACNAQ,sj9PGLAlnmUAAAAAABO4QQ,True,Mathilda,Lundberg,1865-02-08
Q16946324,rkIpfGqHXrAAAAAAAACNAQ,sj9PGLAlnmUAAAAAACaIWA,True,Mathilda,Lundberg,1865-02-08
Q16946324,rkIpfGqHXrAAAAAAAACNAQ,sj9PGLAlnmUAAAAAACY2Yg,True,Mathilda,Lundberg,1865-02-08
Q16945051,seuNpYu6DKAAAAAAAABJEw,28K7pO-SRrAAAAAAAACq5A,True,Carl,Agner,1876-06-07
Q16945055,sj9PGLAlnmUAAAAAAA3AXg,sj9PGLAlnmUAAAAAAA3Oew,True,Johannes,Alfvén,1878-01-12
Q16945055,sj9PGLAlnmUAAAAAAA3AXg,sj9PGLAlnmUAAAAAAA4gdg,True,Johannes,Alfvén,1878-01-12
Q16945055,sj9PGLAlnmUAAAAAAA3AXg,sj9PGLAlnmUAAAAAAA4Wig,True,Johannes,Alfvén,1878-01-12
Q1702846,sj9PGLAlnmUAAAAAAA7mPQ,AUBJHcnv_WAAAAAAAAA0Yg,True,Sigurd,Curman,1879-04-29
Q1702846,sj9PGLAlnmUAAAAAAA7mPQ,AUBJHcnv_WAAAAAAAAA63w,True,Sigurd,Curman,1879-04-29
Q1702846,sj9PGLAlnmUAAAAAAA7mPQ,sj9PGLAlnmUAAAAAAA7mPA,True,Sigurd,Curman,1879-04-29
Q1702846,sj9PGLAlnmUAAAAAAA7mPQ,sj9PGLAlnmUAAAAAAA7mPg,True,Sigurd,Curman,1879-04-29
Q345654,sj9PGLAlnmUAAAAAAA2e3w,sj9PGLAlnmUAAAAAAA1xNA,False,Carl,Agardh,1785-01-23
Q345654,sj9PGLAlnmUAAAAAAA2e3w,sj9PGLAlnmUAAAAAAA3quA,True,Carl,Agardh,1785-01-23
Q345654,sj9PGLAlnmUAAAAAAA2e3w,sj9PGLAlnmUAAAAAACbfCA,False,Carl,Agardh,1785-01-23
Q345654,sj9PGLAlnmUAAAAAAA2e3w,sj9PGLAlnmUAAAAAACbfCg,False,Carl,Agardh,1785-01-23
Q346924,YB0QHyfj0hAAAAAAAABa-g,4e1scVvZ-EAAAAAAAAAtQw,True,Oscar,Swahn,1847-10-20
Q346924,YB0QHyfj0hAAAAAAAABa-g,YB0QHyfj0hAAAAAAAAC26w,False,Oscar,Swahn,1847-10-20
Q347374,TNQaWo324IAAAAAAAADWXg,VaM-WW8ntnAAAAAAAAABfQ,False,Gustaf-Adolf,Bernadotte,1906-04-22
Q3505117,ciLMGSqrYjAAAAAAAAAhOQ,ciLMGSqrYjAAAAAAAAAhOA,True,Lauritz,Weibull,1873-04-02
Q3505117,ciLMGSqrYjAAAAAAAAAhOQ,ciLMGSqrYjAAAAAAAAAj6g,True,Lauritz,Weibull,1873-04-02
Q3505117,ciLMGSqrYjAAAAAAAAAhOQ,seuNpYu6DKAAAAAAAABVnA,True,Lauritz,Weibull,1873-04-02
Q3505117,ciLMGSqrYjAAAAAAAAAhOQ,sj9PGLAlnmUAAAAAABJ4pw,True,Lauritz,Weibull,1873-04-02
Q350301,rkIpfGqHXrAAAAAAAAB3qg,sj9PGLAlnmUAAAAAABJpuQ,True,Adam,Lewenhaupt,1861-12-05
Q350420,sj9PGLAlnmUAAAAAAA4HYg,seuNpYu6DKAAAAAAAABhPA,False,August,Andrée,1854-10-18
Q350420,sj9PGLAlnmUAAAAAAA4HYg,sj9PGLAlnmUAAAAAAA21xQ,True,August,Andrée,1854-10-18
Q350420,sj9PGLAlnmUAAAAAAA4HYg,sj9PGLAlnmUAAAAAAA2qCQ,True,August,Andrée,1854-10-18
Q350420,sj9PGLAlnmUAAAAAAA4HYg,sj9PGLAlnmUAAAAAABe2ew,False,August,Andrée,1854-10-18
Q350420,sj9PGLAlnmUAAAAAAA4HYg,sj9PGLAlnmUAAAAAABTJSg,False,August,Andrée,1854-10-18
Q350420,sj9PGLAlnmUAAAAAAA4HYg,WQknIBFpuuAAAAAAAANiDA,False,August,Andrée,1854-10-18
Q350346,WQknIBFpuuAAAAAAAAN7sw,s04jCnobu5AAAAAAAAAHsg,True,Adam,Lewenhaupt,1659-00-00
Q350346,WQknIBFpuuAAAAAAAAN7sw,sj9PGLAlnmUAAAAAABLFBA,True,Adam,Lewenhaupt,1659-00-00
Q354112,YB0QHyfj0hAAAAAAAABRvQ,4e1scVvZ-EAAAAAAAAAO6A,True,Gunnar,Sträng,1906-12-23
Q355090,NhqpvvI9tpAAAAAAAAADww,NhqpvvI9tpAAAAAAAAADwg,True,Ivar,Tengbom,1878-04-07
Q355090,NhqpvvI9tpAAAAAAAAADww,NhqpvvI9tpAAAAAAAAADxA,True,Ivar,Tengbom,1878-04-07
Q355090,NhqpvvI9tpAAAAAAAAADww,NhqpvvI9tpAAAAAAAAADxQ,True,Ivar,Tengbom,1878-04-07
Q355908,rkIpfGqHXrAAAAAAAAAGzQ,rkIpfGqHXrAAAAAAAAAGyg,True,Erik,Lallerstedt,1864-04-19
Q356208,YB0QHyfj0hAAAAAAAADHAg,YB0QHyfj0hAAAAAAAAAegg,True,Ulrich,Salchow,1877-08-07
Q356208,YB0QHyfj0hAAAAAAAADHAg,YB0QHyfj0hAAAAAAAAAegQ,True,Ulrich,Salchow,1877-08-07
Q356208,YB0QHyfj0hAAAAAAAADHAg,YB0QHyfj0hAAAAAAAADApw,True,Ulrich,Salchow,1877-08-07
Q3564541,sj9PGLAlnmUAAAAAAA1gtA,sj9PGLAlnmUAAAAAAA1cVA,False,Henrik kopia,Bolin,0000-00-00
Q3564541,sj9PGLAlnmUAAAAAAA1gtA,sj9PGLAlnmUAAAAAAA1oPA,False,Henrik kopia,Bolin,0000-00-00
Q3564541,sj9PGLAlnmUAAAAAAA1gtA,sj9PGLAlnmUAAAAAABUyAw,False,Henrik kopia,Bolin,0000-00-00
Q3564541,sj9PGLAlnmUAAAAAAA1gtA,sj9PGLAlnmUAAAAAABy-gQ,False,Henrik kopia,Bolin,0000-00-00
Q3567227,j6S8rJvx9lAAAAAAAACWWQ,j6S8rJvx9lAAAAAAAAAwiw,False,Wendela,Hebbe,1808-09-09
Q3567227,j6S8rJvx9lAAAAAAAACWWQ,j6S8rJvx9lAAAAAAAACWVg,True,Wendela,Hebbe,1808-09-09
Q3567227,j6S8rJvx9lAAAAAAAACWWQ,sj9PGLAlnmUAAAAAAB4fgg,False,Wendela,Hebbe,1808-09-09
Q357154,I_2wtd5VefAAAAAAAAAkAA,4e1scVvZ-EAAAAAAAAAoXw,False,Gösta,Mittag-Leffler,1846-03-16
Q357154,I_2wtd5VefAAAAAAAAAkAA,I_2wtd5VefAAAAAAAAA-vQ,False,Gösta,Mittag-Leffler,1846-03-16
Q357154,I_2wtd5VefAAAAAAAAAkAA,I_2wtd5VefAAAAAAAAAj_g,False,Gösta,Mittag-Leffler,1846-03-16
Q357154,I_2wtd5VefAAAAAAAAAkAA,I_2wtd5VefAAAAAAAAAkAg,True,Gösta,Mittag-Leffler,1846-03-16
Q357154,I_2wtd5VefAAAAAAAAAkAA,I_2wtd5VefAAAAAAAAAkAQ,True,Gösta,Mittag-Leffler,1846-03-16
Q357154,I_2wtd5VefAAAAAAAAAkAA,I_2wtd5VefAAAAAAAAAkAw,True,Gösta,Mittag-Leffler,1846-03-16
Q357154,I_2wtd5VefAAAAAAAAAkAA,I_2wtd5VefAAAAAAAAAkBA,False,Gösta,Mittag-Leffler,1846-03-16
Q357154,I_2wtd5VefAAAAAAAAAkAA,I_2wtd5VefAAAAAAAABIgA,True,Gösta,Mittag-Leffler,1846-03-16
Q357154,I_2wtd5VefAAAAAAAAAkAA,I_2wtd5VefAAAAAAAABImg,False,Gösta,Mittag-Leffler,1846-03-16
Q357154,I_2wtd5VefAAAAAAAAAkAA,I_2wtd5VefAAAAAAAABUPQ,True,Gösta,Mittag-Leffler,1846-03-16
Q357154,I_2wtd5VefAAAAAAAAAkAA,rkIpfGqHXrAAAAAAAADyzA,False,Gösta,Mittag-Leffler,1846-03-16
Q357154,I_2wtd5VefAAAAAAAAAkAA,seuNpYu6DKAAAAAAAABj6w,False,Gösta,Mittag-Leffler,1846-03-16
Q357154,I_2wtd5VefAAAAAAAAAkAA,sj9PGLAlnmUAAAAAABKbNw,False,Gösta,Mittag-Leffler,1846-03-16
Q357154,I_2wtd5VefAAAAAAAAAkAA,sj9PGLAlnmUAAAAAABKXIg,False,Gösta,Mittag-Leffler,1846-03-16
Q357154,I_2wtd5VefAAAAAAAAAkAA,sj9PGLAlnmUAAAAAABlG2Q,False,Gösta,Mittag-Leffler,1846-03-16
Q357154,I_2wtd5VefAAAAAAAAAkAA,sj9PGLAlnmUAAAAAABlXrQ,False,Gösta,Mittag-Leffler,1846-03-16
Q357154,I_2wtd5VefAAAAAAAAAkAA,sj9PGLAlnmUAAAAAABTWWg,False,Gösta,Mittag-Leffler,1846-03-16
Q358257,sj9PGLAlnmUAAAAAABlIGA,4e1scVvZ-EAAAAAAAAAqFw,False,J O,Backlund,1846-00-00
Q358257,sj9PGLAlnmUAAAAAABlIGA,seuNpYu6DKAAAAAAAABhNw,False,J O,Backlund,1846-00-00
Q358257,sj9PGLAlnmUAAAAAABlIGA,sj9PGLAlnmUAAAAAAA3Tdg,False,J O,Backlund,1846-00-00
Q358257,sj9PGLAlnmUAAAAAABlIGA,sj9PGLAlnmUAAAAAAB2OBw,False,J O,Backlund,1846-00-00
Q360774,sj9PGLAlnmUAAAAAAA3fXg,28K7pO-SRrAAAAAAAACymw,True,Adolf,Appellöf,1857-11-02
Q3606961,xnPIH5lXePAAAAAAAAAJzg,sj9PGLAlnmUAAAAAABgptA,True,Åke,Åkerlund,1887-02-01
Q3606961,xnPIH5lXePAAAAAAAAAJzg,sj9PGLAlnmUAAAAAABUJhg,True,Åke,Åkerlund,1887-02-01
Q3606961,xnPIH5lXePAAAAAAAAAJzg,xnPIH5lXePAAAAAAAAAJzA,True,Åke,Åkerlund,1887-02-01
Q3606961,xnPIH5lXePAAAAAAAAAJzg,xnPIH5lXePAAAAAAAAAYGg,True,Åke,Åkerlund,1887-02-01
Q361261,sj9PGLAlnmUAAAAAABGE_Q,sj9PGLAlnmUAAAAAABGFgA,True,Bertil,Bernadotte,1912-02-28
Q361286,TNQaWo324IAAAAAAAADpHQ,VaM-WW8ntnAAAAAAAAABEg,True,Gustaf,Bernadotte,1827-06-18
Q361622,rkIpfGqHXrAAAAAAAABGrw,4e1scVvZ-EAAAAAAAABF2Q,True,Adolf,Lindblad,1801-02-01
Q361622,rkIpfGqHXrAAAAAAAABGrw,rkIpfGqHXrAAAAAAAABGrg,True,Adolf,Lindblad,1801-02-01
Q361622,rkIpfGqHXrAAAAAAAABGrw,seuNpYu6DKAAAAAAAABjOw,True,Adolf,Lindblad,1801-02-01
Q361802,rkIpfGqHXrAAAAAAAAA5jA,rkIpfGqHXrAAAAAAAAA5ig,True,Göran,Liljestrand,1886-04-16
Q361802,rkIpfGqHXrAAAAAAAAA5jA,rkIpfGqHXrAAAAAAAAA5iw,True,Göran,Liljestrand,1886-04-16
Q363197,sj9PGLAlnmUAAAAAAB2TBg,sj9PGLAlnmUAAAAAAB2S0w,True,Mårten,Triewald,1691-11-18
Q363329,sj9PGLAlnmUAAAAAAB4wIw,YB0QHyfj0hAAAAAAAABn-g,True,George,Scott,1804-06-18
Q363329,sj9PGLAlnmUAAAAAAB4wIw,YB0QHyfj0hAAAAAAAADDwA,False,George,Scott,1804-06-18
Q363968,_P7S9YzQCjAAAAAAAAAiQA,_P7S9YzQCjAAAAAAAAApkg,False,Fritz,Dardel,1817-03-24
Q363968,_P7S9YzQCjAAAAAAAAAiQA,sj9PGLAlnmUAAAAAABLX8A,False,Fritz,Dardel,1817-03-24
Q364454,TR3yO_GV8eAAAAAAAABl-Q,sj9PGLAlnmUAAAAAABUj9w,True,Adolf,Edelsvärd,1824-06-28
Q364454,TR3yO_GV8eAAAAAAAABl-Q,TR3yO_GV8eAAAAAAAAB-KQ,True,Adolf,Edelsvärd,1824-06-28
Q364454,TR3yO_GV8eAAAAAAAABl-Q,TR3yO_GV8eAAAAAAAABl-A,True,Adolf,Edelsvärd,1824-06-28
Q364454,TR3yO_GV8eAAAAAAAABl-Q,TR3yO_GV8eAAAAAAAABl-g,True,Adolf,Edelsvärd,1824-06-28
Q364454,TR3yO_GV8eAAAAAAAABl-Q,TR3yO_GV8eAAAAAAAABl-w,False,Adolf,Edelsvärd,1824-06-28
Q364454,TR3yO_GV8eAAAAAAAABl-Q,WQknIBFpuuAAAAAAAAN3ow,True,Adolf,Edelsvärd,1824-06-28
Q365406,I_2wtd5VefAAAAAAAAAmKA,4e1scVvZ-EAAAAAAAAAaAQ,False,Vilhelm,Moberg,1898-08-20
Q365406,I_2wtd5VefAAAAAAAAAmKA,I_2wtd5VefAAAAAAAABIkg,False,Vilhelm,Moberg,1898-08-20
Q365858,ciLMGSqrYjAAAAAAAABYtw,4e1scVvZ-EAAAAAAAAASiA,False,Knut,Wicksell,1851-12-20
Q365824,sj9PGLAlnmUAAAAAABTFCw,j6S8rJvx9lAAAAAAAACdLQ,True,Eli,Heckscher,1879-11-24
Q365923,sj9PGLAlnmUAAAAAACbfCQ,sj9PGLAlnmUAAAAAAA2_aA,True,Erik,Acharius,1757-10-10
Q365923,sj9PGLAlnmUAAAAAACbfCQ,sj9PGLAlnmUAAAAAAA4V4w,True,Erik,Acharius,1757-10-10
Q366801,IQojCnw0WmAAAAAAAAA7WA,IQojCnw0WmAAAAAAAAA7WQ,True,Gustaf,Fröding,1860-08-22
Q366765,NhqpvvI9tpAAAAAAAAAsLQ,5TJc-sPXaKAAAAAAAAAnsA,True,Esaias,Tegnér,1782-11-13
Q366765,NhqpvvI9tpAAAAAAAAAsLQ,NhqpvvI9tpAAAAAAAAAyGw,True,Esaias,Tegnér,1782-11-13
Q366765,NhqpvvI9tpAAAAAAAAAsLQ,sj9PGLAlnmUAAAAAAB2ScA,True,Esaias,Tegnér,1782-11-13
Q3678958,j6S8rJvx9lAAAAAAAACzgw,sj9PGLAlnmUAAAAAAB4gZA,True,Klas,Horn,1763-05-18
Q3678958,j6S8rJvx9lAAAAAAAACzgw,sj9PGLAlnmUAAAAAABejUA,True,Klas,Horn,1763-05-18
Q37008204,j6S8rJvx9lAAAAAAAAC1Nw,sj9PGLAlnmUAAAAAABejkg,True,Oscar,Hult,1863-10-12
Q37011579,j6S8rJvx9lAAAAAAAACFuw,j6S8rJvx9lAAAAAAAAB_ow,True,Richard,Hägglöf,1865-02-06
Q37008249,sj9PGLAlnmUAAAAAABWBmg,1ha4xkDj-uAAAAAAAAApxA,False,Torsten,Gumælius,1873-12-01
Q37008249,sj9PGLAlnmUAAAAAABWBmg,1ha4xkDj-uAAAAAAAAApxQ,True,Torsten,Gumælius,1873-12-01
Q37008249,sj9PGLAlnmUAAAAAABWBmg,1ha4xkDj-uAAAAAAAABdWA,True,Torsten,Gumælius,1873-12-01
Q37008249,sj9PGLAlnmUAAAAAABWBmg,j6S8rJvx9lAAAAAAAAB6yg,False,Torsten,Gumælius,1873-12-01
